Id,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil,NombreCliente,NombreProducto,Town,State
2123,9,1220,1,2810,2456932,37058,1,7.5,0,0.0,1,LA VENTANITA,Choco Roles 2p 80g MTA MLA 37058,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2124,8,1220,1,1014,698512,73,3,63.96,0,0.0,3,VAZQUEZ 1,Pan Multigrano Linaza 540g BIM 73,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2125,3,1220,1,2112,319720,31507,5,31.25,0,0.0,5,CORONA,Polvoron 6p 113g MTB MLA 31507,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2126,8,1220,1,2105,1321951,31507,4,25.0,0,0.0,4,MONTIEL,Polvoron 6p 113g MTB MLA 31507,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2127,5,1220,1,2112,2481865,30532,2,15.56,0,0.0,2,DULCERIA DELMI,Principe 10p 106g Prom MTB MLA 30532,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2128,3,1220,1,2108,169518,32940,4,31.12,0,0.0,4,MARGUS,Principe Choc Bco 10p 110g Prom MTB MLA 32940,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2129,8,1220,1,2118,16390,32940,2,15.56,0,0.0,2,LA QUINTA,Principe Choc Bco 10p 110g Prom MTB MLA 32940,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2130,6,1220,1,1611,1190824,35452,5,22.2,0,0.0,5,MIGUELITO,Chocotorro Fresa 1p 50g SP MLA 35452,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2131,8,1220,1,1611,697128,328,1,8.15,0,0.0,1,LA VENTANITA,Tuinky Fresas Crema 3p 114g WON 328,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2132,5,1220,1,1220,619506,1212,2,16.76,0,0.0,2,SILVIA,Roles Canela 2p 120g BIM 1212,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2133,9,1220,1,1617,4612869,4245,1,10.48,0,0.0,1,NO IDENTIFICADO,Conchas 2p 120g TR 4245,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2134,6,1220,1,4402,419762,32861,8,43.68,0,0.0,8,CASA MARTINEZ,Chocochispas 80g SP MTA LAR 32861,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO
2135,4,1232,1,1207,4577429,1242,4,30.56,0,0.0,4,NO IDENTIFICADO,Donitas Espolvoreadas 6p 105g BIM 1242,2059 Queretaro Balvanera,Queretaro de Arteaga
2136,7,1232,1,1204,199935,1242,16,122.24,0,0.0,16,BANDA II,Donitas Espolvoreadas 6p 105g BIM 1242,2059 Queretaro Balvanera,Queretaro de Arteaga
2137,8,1232,1,1110,200085,1242,7,53.48,0,0.0,7,ANABEL,Donitas Espolvoreadas 6p 105g BIM 1242,2059 Queretaro Balvanera,Queretaro de Arteaga
2138,4,1232,1,2105,1641961,32937,2,14.08,0,0.0,2,LUPITA,Plativolos 10p 92g MTB MLA 32937,2059 Queretaro Balvanera,Queretaro de Arteaga
2139,7,1232,1,1214,4551028,41938,2,19.82,1,9.91,1,NO IDENTIFICADO,Mantecadas Nuez 123g BIM 41938,2059 Queretaro Balvanera,Queretaro de Arteaga
2140,3,1232,1,1201,1571504,1240,3,25.14,0,0.0,3,FRUTERIA LUZ MARIA,Mantecadas Vainilla 4p 125g BIM 1240,2059 Queretaro Balvanera,Queretaro de Arteaga
2141,6,1232,1,1210,237488,1240,4,33.52,0,0.0,4,GABI,Mantecadas Vainilla 4p 125g BIM 1240,2059 Queretaro Balvanera,Queretaro de Arteaga
2142,8,1232,1,1108,1620418,1240,8,67.04,0,0.0,8,PAPELERIA ANEL,Mantecadas Vainilla 4p 125g BIM 1240,2059 Queretaro Balvanera,Queretaro de Arteaga
2143,7,1232,1,2008,1783393,43215,2,20.28,0,0.0,2,MISCELANEA KATY,Pastisetas 75g MTB SUA 43215,2059 Queretaro Balvanera,Queretaro de Arteaga
2144,4,1232,1,2015,483262,43285,12,63.36,0,0.0,12,LA PASADITA,Gansito 1p 50g MTB MLA 43285,2059 Queretaro Balvanera,Queretaro de Arteaga
2145,7,1232,1,2016,197000,43285,15,79.2,0,0.0,15,MAXER,Gansito 1p 50g MTB MLA 43285,2059 Queretaro Balvanera,Queretaro de Arteaga
2146,8,1232,1,2809,4613618,43285,4,21.12,0,0.0,4,NO IDENTIFICADO,Gansito 1p 50g MTB MLA 43285,2059 Queretaro Balvanera,Queretaro de Arteaga
2147,5,1232,1,1001,1014590,3631,4,65.4,0,0.0,4,ROSY II,Pan Integral 370g BIM 3631,2059 Queretaro Balvanera,Queretaro de Arteaga
2148,5,1232,1,1019,480560,3631,1,16.35,0,0.0,1,PAO,Pan Integral 370g BIM 3631,2059 Queretaro Balvanera,Queretaro de Arteaga
2149,9,1232,1,1215,2316763,1220,4,30.56,0,0.0,4,MISCELANEA SOCORRO,Colchones 6p 130g BIM 1220,2059 Queretaro Balvanera,Queretaro de Arteaga
2150,3,1232,1,2112,94334,30572,5,31.25,0,0.0,5,MARGARITA REYES CARBAJAL,Barritas Fresa 67g Prom MTB MLA 30572,2059 Queretaro Balvanera,Queretaro de Arteaga
2151,5,1232,1,1208,4242542,1238,1,9.83,0,0.0,1,NO IDENTIFICADO,Panquecito Gota Choc 2p 140g BIM 1238,2059 Queretaro Balvanera,Queretaro de Arteaga
2152,6,1232,1,1102,196978,1238,6,58.98,0,0.0,6,LA UNION,Panquecito Gota Choc 2p 140g BIM 1238,2059 Queretaro Balvanera,Queretaro de Arteaga
2153,6,1232,1,1110,4477367,35651,8,60.0,0,0.0,8,NO IDENTIFICADO,Madalenas 3p 93g BIM 35651,2059 Queretaro Balvanera,Queretaro de Arteaga
2154,7,1232,1,1101,2390760,35651,1,7.5,0,0.0,1,MISCELANEA COCO,Madalenas 3p 93g BIM 35651,2059 Queretaro Balvanera,Queretaro de Arteaga
2155,9,1232,1,1217,4518466,35651,4,30.0,0,0.0,4,NO IDENTIFICADO,Madalenas 3p 93g BIM 35651,2059 Queretaro Balvanera,Queretaro de Arteaga
2156,3,1232,1,2108,199757,31310,8,50.0,0,0.0,8,KARLA,Canelitas 90g MTB MLA 31310,2059 Queretaro Balvanera,Queretaro de Arteaga
2157,3,1232,1,2105,200036,30575,9,56.25,0,0.0,9,GONZALEZ,Barritas Pina 67g Prom MTB MLA 30575,2059 Queretaro Balvanera,Queretaro de Arteaga
2158,8,1232,1,2011,1472121,36610,40,30.8,0,0.0,40,MARIA VEGA SALINAS,Bolsa Mini Rocko 40p 13g CU MLA 36610,2059 Queretaro Balvanera,Queretaro de Arteaga
2159,7,1232,1,1013,7361945,2233,5,99.7,0,0.0,5,NAVA,Pan Blanco 640g BIM 2233,2059 Queretaro Balvanera,Queretaro de Arteaga
2160,8,1232,1,1013,4543492,2233,1,19.94,0,0.0,1,NO IDENTIFICADO,Pan Blanco 640g BIM 2233,2059 Queretaro Balvanera,Queretaro de Arteaga
2161,3,1232,1,1212,1797869,1250,2,15.28,0,0.0,2,LA PUERTA,Donas Azucar 4p 105g BIM 1250,2059 Queretaro Balvanera,Queretaro de Arteaga
2162,5,1232,1,1104,825753,1250,1,7.64,0,0.0,1,LA CHATITA,Donas Azucar 4p 105g BIM 1250,2059 Queretaro Balvanera,Queretaro de Arteaga
2163,6,1232,1,1103,240332,1250,3,22.92,0,0.0,3,LISTON AZUL,Donas Azucar 4p 105g BIM 1250,2059 Queretaro Balvanera,Queretaro de Arteaga
2164,7,1232,1,1205,4487501,1250,13,99.32,0,0.0,13,NO IDENTIFICADO,Donas Azucar 4p 105g BIM 1250,2059 Queretaro Balvanera,Queretaro de Arteaga
2165,5,1232,1,1104,1147287,1309,9,60.84,0,0.0,9,LUPITA,Bimbunuelos 4p 66g BIM 1309,2059 Queretaro Balvanera,Queretaro de Arteaga
2166,6,1232,1,1104,199485,1309,1,6.76,0,0.0,1,SIMPSON,Bimbunuelos 4p 66g BIM 1309,2059 Queretaro Balvanera,Queretaro de Arteaga
2167,6,1232,1,1215,199620,1109,1,15.01,0,0.0,1,CABELLO,Pan Blanco Chico 360g BIM 1109,2059 Queretaro Balvanera,Queretaro de Arteaga
2168,7,1232,1,1003,196883,1109,21,315.21,0,0.0,21,ANITA,Pan Blanco Chico 360g BIM 1109,2059 Queretaro Balvanera,Queretaro de Arteaga
2169,9,1232,1,1015,2129321,1109,1,15.01,0,0.0,1,MISCELANEA YENNY,Pan Blanco Chico 360g BIM 1109,2059 Queretaro Balvanera,Queretaro de Arteaga
2170,7,1232,1,2014,8057472,43065,5,33.8,0,0.0,5,AGUILAR,Rollo Fresa 2p 75g MTA MLA 43065,2059 Queretaro Balvanera,Queretaro de Arteaga
2171,3,1232,1,5013,199772,31031,4,36.0,0,0.0,4,LA PEQUENA YARET,Tartinas Zarzamora 8p 104g TR 31031,2059 Queretaro Balvanera,Queretaro de Arteaga
2172,3,1232,1,5001,94125,4259,6,75.54,0,0.0,6,LA JOYA,Conchas 3p 180g Prom TR 4259,2059 Queretaro Balvanera,Queretaro de Arteaga
2173,6,1232,1,5006,241193,4259,10,125.9,0,0.0,10,CARMEN,Conchas 3p 180g Prom TR 4259,2059 Queretaro Balvanera,Queretaro de Arteaga
2174,5,1232,1,1113,2244971,1216,3,25.14,0,0.0,3,MISCELANEA GONZALEZ,Roles Glass 2p 135g BIM 1216,2059 Queretaro Balvanera,Queretaro de Arteaga
2175,7,1232,1,1106,4260256,1216,1,8.38,0,0.0,1,NO IDENTIFICADO,Roles Glass 2p 135g BIM 1216,2059 Queretaro Balvanera,Queretaro de Arteaga
2176,9,1232,1,2012,237090,37058,4,30.0,0,0.0,4,ABTS ARREGUIN,Choco Roles 2p 80g MTA MLA 37058,2059 Queretaro Balvanera,Queretaro de Arteaga
2177,3,1232,1,1218,4423630,31719,1,7.59,0,0.0,1,NO IDENTIFICADO,Mantecadas 2p 105g TR 31719,2059 Queretaro Balvanera,Queretaro de Arteaga
2178,4,1232,1,2112,2412075,30555,3,16.14,0,0.0,3,ABARROTES MONSENRY,Suavicremas Vainilla 84g MTA MLA 30555,2059 Queretaro Balvanera,Queretaro de Arteaga
2179,6,1232,1,2013,1372316,43067,2,19.26,0,0.0,2,VINATERIA EL CENTRO,Pay Nuez 1p 70g MTB MLA 43067,2059 Queretaro Balvanera,Queretaro de Arteaga
2180,3,1232,1,2014,197066,43069,3,22.23,0,0.0,3,SERRANITA,Pinguinos 2p 80g MTA MLA 43069,2059 Queretaro Balvanera,Queretaro de Arteaga
2181,4,1232,1,2008,1100118,43069,4,29.64,0,0.0,4,LA ESMERALDA,Pinguinos 2p 80g MTA MLA 43069,2059 Queretaro Balvanera,Queretaro de Arteaga
2182,9,1232,1,2001,4415876,43069,2,14.82,0,0.0,2,NO IDENTIFICADO,Pinguinos 2p 80g MTA MLA 43069,2059 Queretaro Balvanera,Queretaro de Arteaga
2183,5,1232,1,2107,477833,30549,1,5.38,0,0.0,1,CAMELU,Suavicremas Chocolate 84g MTA MLA 30549,2059 Queretaro Balvanera,Queretaro de Arteaga
2184,3,1232,1,2107,1835424,32934,3,21.12,0,0.0,3,SUPER BARRON 3,Lors 10p 98g MTB MLA 32934,2059 Queretaro Balvanera,Queretaro de Arteaga
2185,4,1232,1,2101,1426688,43058,8,74.8,0,0.0,8,COOPERATIVA DE CONSERVACION,Sponch 8p 120g MTB MLA 43058,2059 Queretaro Balvanera,Queretaro de Arteaga
2186,5,1232,1,2106,4260256,43058,3,28.05,0,0.0,3,NO IDENTIFICADO,Sponch 8p 120g MTB MLA 43058,2059 Queretaro Balvanera,Queretaro de Arteaga
2187,5,1232,1,2113,480864,43058,4,37.4,0,0.0,4,GONZALO CABALLERO,Sponch 8p 120g MTB MLA 43058,2059 Queretaro Balvanera,Queretaro de Arteaga
2188,8,1232,1,2109,4245508,30532,4,31.12,0,0.0,4,NO IDENTIFICADO,Principe 10p 106g Prom MTB MLA 30532,2059 Queretaro Balvanera,Queretaro de Arteaga
2189,8,1232,1,2116,296342,30532,5,38.9,0,0.0,5,MNI LUPIS,Principe 10p 106g Prom MTB MLA 30532,2059 Queretaro Balvanera,Queretaro de Arteaga
2190,3,1232,1,2005,4462903,43147,3,13.62,0,0.0,3,NO IDENTIFICADO,Dalmata 1p 55g MTB MLA 43147,2059 Queretaro Balvanera,Queretaro de Arteaga
2191,4,1232,1,2011,249157,43147,4,18.16,0,0.0,4,EL MOLINITO,Dalmata 1p 55g MTB MLA 43147,2059 Queretaro Balvanera,Queretaro de Arteaga
2192,3,1232,1,5015,1100118,45143,1,0.75,0,0.0,1,LA ESMERALDA,Polvoroncitos Panera 40p 16 25g TR 45143,2059 Queretaro Balvanera,Queretaro de Arteaga
2193,6,1232,1,1216,200402,1212,26,217.88,0,0.0,26,LAS VAQUITAS,Roles Canela 2p 120g BIM 1212,2059 Queretaro Balvanera,Queretaro de Arteaga
2194,4,1232,1,1101,200291,2425,17,76.5,0,0.0,17,LA BODEGUITA,Nito 1p 62g Central BIM 2425,2059 Queretaro Balvanera,Queretaro de Arteaga
2195,4,1232,1,1104,199284,2425,6,27.0,0,0.0,6,JACARANDA,Nito 1p 62g Central BIM 2425,2059 Queretaro Balvanera,Queretaro de Arteaga
2196,5,1232,1,1106,199346,2425,70,315.0,0,0.0,70,YAZMIN,Nito 1p 62g Central BIM 2425,2059 Queretaro Balvanera,Queretaro de Arteaga
2197,6,1232,1,1206,199599,2425,9,40.5,0,0.0,9,NINA,Nito 1p 62g Central BIM 2425,2059 Queretaro Balvanera,Queretaro de Arteaga
2198,9,1232,1,2115,1188351,35305,14,87.5,0,0.0,14,HERNANDEZ,Barritas Fresa 75g Prom MTB MLA 35305,2059 Queretaro Balvanera,Queretaro de Arteaga
2199,8,1232,1,2801,480877,40930,1,6.15,0,0.0,1,JOAQUINA NARANJO CARRILLO,Triki Trakes 8p 69g Prom MTB MLA 40930,2059 Queretaro Balvanera,Queretaro de Arteaga
2200,4,1235,1,1210,868894,1242,4,30.56,0,0.0,4,MARY,Donitas Espolvoreadas 6p 105g BIM 1242,2057 PUEBLA SUR MARINELA,PUEBLA
2201,9,1235,1,1108,268684,1242,4,30.56,0,0.0,4,SANTA CATARINA,Donitas Espolvoreadas 6p 105g BIM 1242,2057 PUEBLA SUR MARINELA,PUEBLA
2202,3,1235,1,1705,329670,40217,3,26.94,0,0.0,3,LA POBLANITA,Mantecada Vainilla 3p 157g Prom TR 40217,2057 PUEBLA SUR MARINELA,PUEBLA
2203,5,1235,1,1225,4552895,41938,6,59.46,0,0.0,6,NO IDENTIFICADO,Mantecadas Nuez 123g BIM 41938,2057 PUEBLA SUR MARINELA,PUEBLA
2204,6,1235,1,1218,1762935,41843,8,54.88,0,0.0,8,XOCHIMITL,Leche Nito 236ml BIM 41843,2057 PUEBLA SUR MARINELA,PUEBLA
2205,3,1235,1,1201,181058,1240,1,8.38,0,0.0,1,LA JOYA,Mantecadas Vainilla 4p 125g BIM 1240,2057 PUEBLA SUR MARINELA,PUEBLA
2206,3,1235,1,1208,1519015,1240,2,16.76,0,0.0,2,EL NOGAL,Mantecadas Vainilla 4p 125g BIM 1240,2057 PUEBLA SUR MARINELA,PUEBLA
2207,8,1235,1,1223,4335601,31423,6,64.14,0,0.0,6,NO IDENTIFICADO,Donas Azucar Tubo 10p 158g BIM 31423,2057 PUEBLA SUR MARINELA,PUEBLA
2208,9,1235,1,1102,266433,31423,2,21.38,0,0.0,2,BELEN,Donas Azucar Tubo 10p 158g BIM 31423,2057 PUEBLA SUR MARINELA,PUEBLA
2209,6,1235,1,2803,368506,43285,15,79.2,0,0.0,15,LA CRUZ,Gansito 1p 50g MTB MLA 43285,2057 PUEBLA SUR MARINELA,PUEBLA
2210,7,1235,1,2801,86547,43285,1,5.28,0,0.0,1,RAMIREZ,Gansito 1p 50g MTB MLA 43285,2057 PUEBLA SUR MARINELA,PUEBLA
2211,8,1235,1,4409,109531,43285,30,158.4,0,0.0,30,LA PROVIDENCIA,Gansito 1p 50g MTB MLA 43285,2057 PUEBLA SUR MARINELA,PUEBLA
2212,3,1235,1,1109,8063540,1232,4,72.96,0,0.0,4,SANDY,Panque Nuez 255g BIM 1232,2057 PUEBLA SUR MARINELA,PUEBLA
2213,3,1235,1,1206,1540489,1232,2,36.48,0,0.0,2,FREDY,Panque Nuez 255g BIM 1232,2057 PUEBLA SUR MARINELA,PUEBLA
2214,5,1235,1,1208,8039678,1232,1,18.24,0,0.0,1,CASA VARELA,Panque Nuez 255g BIM 1232,2057 PUEBLA SUR MARINELA,PUEBLA
2215,6,1235,1,1225,876979,1284,1,3.02,0,0.0,1,DON GOYO,Rebanada 2p 55g BIM 1284,2057 PUEBLA SUR MARINELA,PUEBLA
2216,7,1235,1,1201,2443514,1238,1,9.83,1,9.83,0,FRUTAS Y VERDURAS DON MOY,Panquecito Gota Choc 2p 140g BIM 1238,2057 PUEBLA SUR MARINELA,PUEBLA
2217,5,1235,1,1222,750637,35651,1,7.5,0,0.0,1,NORBERTO,Madalenas 3p 93g BIM 35651,2057 PUEBLA SUR MARINELA,PUEBLA
2218,8,1235,1,1225,4554919,35651,4,30.0,0,0.0,4,NO IDENTIFICADO,Madalenas 3p 93g BIM 35651,2057 PUEBLA SUR MARINELA,PUEBLA
2219,3,1235,1,2101,86289,31310,2,12.5,0,0.0,2,MISCELANEA ALBERTO,Canelitas 90g MTB MLA 31310,2057 PUEBLA SUR MARINELA,PUEBLA
2220,3,1235,1,1105,86650,1250,7,53.48,0,0.0,7,BRENDA,Donas Azucar 4p 105g BIM 1250,2057 PUEBLA SUR MARINELA,PUEBLA
2221,5,1235,1,1221,1446370,1250,5,38.2,0,0.0,5,YETLANETZI,Donas Azucar 4p 105g BIM 1250,2057 PUEBLA SUR MARINELA,PUEBLA
2222,7,1235,1,1221,2197188,1250,2,15.28,0,0.0,2,MISCELANEA DANIEL,Donas Azucar 4p 105g BIM 1250,2057 PUEBLA SUR MARINELA,PUEBLA
2223,5,1235,1,1106,4387293,1309,3,20.28,0,0.0,3,NO IDENTIFICADO,Bimbunuelos 4p 66g BIM 1309,2057 PUEBLA SUR MARINELA,PUEBLA
2224,4,1235,1,1009,103120,1109,2,30.02,0,0.0,2,CENTRAL,Pan Blanco Chico 360g BIM 1109,2057 PUEBLA SUR MARINELA,PUEBLA
2225,5,1235,1,1216,329998,1109,1,15.01,1,15.01,0,LOPEZ,Pan Blanco Chico 360g BIM 1109,2057 PUEBLA SUR MARINELA,PUEBLA
2226,6,1235,1,1001,86484,1109,7,105.07,0,0.0,7,CASA ROMERO,Pan Blanco Chico 360g BIM 1109,2057 PUEBLA SUR MARINELA,PUEBLA
2227,6,1235,1,1216,1756439,1109,1,15.01,0,0.0,1,CRUCERO,Pan Blanco Chico 360g BIM 1109,2057 PUEBLA SUR MARINELA,PUEBLA
2228,9,1235,1,1220,8447810,1109,1,15.01,1,15.01,0,BETY 2,Pan Blanco Chico 360g BIM 1109,2057 PUEBLA SUR MARINELA,PUEBLA
2229,7,1235,1,1206,4726166,1278,16,72.0,0,0.0,16,NO IDENTIFICADO,Nito 1p 62g BIM 1278,2057 PUEBLA SUR MARINELA,PUEBLA
2230,9,1235,1,1220,1894868,1278,6,27.0,0,0.0,6,MISCELANEA NICO,Nito 1p 62g BIM 1278,2057 PUEBLA SUR MARINELA,PUEBLA
2231,9,1235,1,1222,1835414,1278,16,72.0,0,0.0,16,CASA CUAUTLE,Nito 1p 62g BIM 1278,2057 PUEBLA SUR MARINELA,PUEBLA
2232,6,1235,1,1005,86146,3144,1,21.32,0,0.0,1,MICHEL,Pan Multigrano 540g BIM 3144,2057 PUEBLA SUR MARINELA,PUEBLA
2233,6,1235,1,1106,630194,1216,3,25.14,0,0.0,3,YAIR,Roles Glass 2p 135g BIM 1216,2057 PUEBLA SUR MARINELA,PUEBLA
2234,7,1235,1,1213,1530643,1216,1,8.38,0,0.0,1,FREDY,Roles Glass 2p 135g BIM 1216,2057 PUEBLA SUR MARINELA,PUEBLA
2235,4,1235,1,1005,1150772,2665,3,48.0,0,0.0,3,ALEX,Tostada Ondulada Tubo 30p 360g Cj MR 2665,2057 PUEBLA SUR MARINELA,PUEBLA
2236,5,1235,1,1008,2375454,693,1,9.6,0,0.0,1,XICALETLA,Tostada Plana 15p 175g MR 693,2057 PUEBLA SUR MARINELA,PUEBLA
2237,9,1235,1,4408,1875031,43147,4,18.16,0,0.0,4,SUPER SAN DIEGUITO LA CANTERA SA DE CV,Dalmata 1p 55g MTB MLA 43147,2057 PUEBLA SUR MARINELA,PUEBLA
2238,3,1235,1,1705,1128845,328,2,16.3,0,0.0,2,SARA ELIA,Tuinky Fresas Crema 3p 114g WON 328,2057 PUEBLA SUR MARINELA,PUEBLA
2239,4,1235,1,1201,2446849,1212,2,16.76,0,0.0,2,FARMATODO LA PAZ,Roles Canela 2p 120g BIM 1212,2057 PUEBLA SUR MARINELA,PUEBLA
2240,4,1235,1,1210,660850,1212,5,41.9,0,0.0,5,CASA DE LA CRUZ,Roles Canela 2p 120g BIM 1212,2057 PUEBLA SUR MARINELA,PUEBLA
2241,7,1235,1,2802,4409511,35305,7,43.75,0,0.0,7,NO IDENTIFICADO,Barritas Fresa 75g Prom MTB MLA 35305,2057 PUEBLA SUR MARINELA,PUEBLA
2242,7,1235,1,2105,1946466,35309,1,6.25,0,0.0,1,FORJADORES,Barritas Pina 75g Prom MTB MLA 35309,2057 PUEBLA SUR MARINELA,PUEBLA
2243,4,1237,1,1265,2473320,1242,4,30.56,0,0.0,4,PEA,Donitas Espolvoreadas 6p 105g BIM 1242,2063 TEHUACAN MARINELA,PUEBLA
2244,6,1237,1,1264,1100601,1242,2,15.28,0,0.0,2,EL PROGRESO,Donitas Espolvoreadas 6p 105g BIM 1242,2063 TEHUACAN MARINELA,PUEBLA
2245,9,1237,1,1210,2196579,1242,1,7.64,0,0.0,1,ANGELES,Donitas Espolvoreadas 6p 105g BIM 1242,2063 TEHUACAN MARINELA,PUEBLA
2246,5,1237,1,1203,736146,1240,1,8.38,0,0.0,1,MISC  LA ALIANZA,Mantecadas Vainilla 4p 125g BIM 1240,2063 TEHUACAN MARINELA,PUEBLA
2247,5,1237,1,1203,736146,1240,1,8.38,0,0.0,1,MISC LA ALIANZA,Mantecadas Vainilla 4p 125g BIM 1240,2063 TEHUACAN MARINELA,PUEBLA
2248,5,1237,1,1262,4540658,1240,15,125.7,0,0.0,15,NO IDENTIFICADO,Mantecadas Vainilla 4p 125g BIM 1240,2063 TEHUACAN MARINELA,PUEBLA
2249,6,1237,1,1279,850819,1240,1,8.38,0,0.0,1,LUPITA,Mantecadas Vainilla 4p 125g BIM 1240,2063 TEHUACAN MARINELA,PUEBLA
2250,8,1237,1,1282,2329373,1230,1,16.67,0,0.0,1,MELISSA,Panque Pasas 255g BIM 1230,2063 TEHUACAN MARINELA,PUEBLA
2251,3,1237,1,2860,4410207,43285,9,47.52,0,0.0,9,NO IDENTIFICADO,Gansito 1p 50g MTB MLA 43285,2063 TEHUACAN MARINELA,PUEBLA
2252,3,1237,1,4464,4395820,43285,3,15.84,0,0.0,3,NO IDENTIFICADO,Gansito 1p 50g MTB MLA 43285,2063 TEHUACAN MARINELA,PUEBLA
2253,4,1237,1,2873,4187581,35107,4,21.84,0,0.0,4,NO IDENTIFICADO,Deliciosas Vainilla 75g SP MTA LAR 35107,2063 TEHUACAN MARINELA,PUEBLA
2254,8,1237,1,1001,1673407,3631,1,16.35,0,0.0,1,MISCELANEA BALHER,Pan Integral 370g BIM 3631,2063 TEHUACAN MARINELA,PUEBLA
2255,6,1237,1,1102,628036,1232,1,18.24,0,0.0,1,MOLIMEX II,Panque Nuez 255g BIM 1232,2063 TEHUACAN MARINELA,PUEBLA
2256,7,1237,1,1267,169776,1232,4,72.96,0,0.0,4,JAHELET,Panque Nuez 255g BIM 1232,2063 TEHUACAN MARINELA,PUEBLA
2257,9,1237,1,2868,2306435,37361,3,18.75,0,0.0,3,MISCELANEA YULY,Canelitas 120g Prom MTB MLA 37361,2063 TEHUACAN MARINELA,PUEBLA
2258,4,1237,1,2156,4404178,30572,8,50.0,0,0.0,8,NO IDENTIFICADO,Barritas Fresa 67g Prom MTB MLA 30572,2063 TEHUACAN MARINELA,PUEBLA
2259,5,1237,1,2861,2000097,30572,5,31.25,0,0.0,5,DOA MAGO Y DON WILLI,Barritas Fresa 67g Prom MTB MLA 30572,2063 TEHUACAN MARINELA,PUEBLA
2260,3,1237,1,1204,491149,1146,2,42.78,0,0.0,2,MARISELA,Pan Integral 675g BIM 1146,2063 TEHUACAN MARINELA,PUEBLA
2261,8,1237,1,1007,90041,1146,6,128.34,0,0.0,6,BERISTAIN,Pan Integral 675g BIM 1146,2063 TEHUACAN MARINELA,PUEBLA
2262,8,1237,1,1280,2250304,1146,2,42.78,0,0.0,2,VIKY,Pan Integral 675g BIM 1146,2063 TEHUACAN MARINELA,PUEBLA
2263,5,1237,1,1103,2441673,1238,6,58.98,0,0.0,6,DAJAY,Panquecito Gota Choc 2p 140g BIM 1238,2063 TEHUACAN MARINELA,PUEBLA
2264,6,1237,1,1279,4543283,1238,1,9.83,0,0.0,1,NO IDENTIFICADO,Panquecito Gota Choc 2p 140g BIM 1238,2063 TEHUACAN MARINELA,PUEBLA
2265,9,1237,1,1204,1404050,1238,1,9.83,0,0.0,1,LA PRIVADITA,Panquecito Gota Choc 2p 140g BIM 1238,2063 TEHUACAN MARINELA,PUEBLA
2266,5,1237,1,2162,268713,30575,5,31.25,0,0.0,5,LUZ,Barritas Pina 67g Prom MTB MLA 30575,2063 TEHUACAN MARINELA,PUEBLA
2267,6,1237,1,1209,2245729,2233,1,19.94,0,0.0,1,FABY,Pan Blanco 640g BIM 2233,2063 TEHUACAN MARINELA,PUEBLA
2268,7,1237,1,1212,1633203,2233,1,19.94,0,0.0,1,DOÑA CHAVE,Pan Blanco 640g BIM 2233,2063 TEHUACAN MARINELA,PUEBLA
2269,7,1237,1,1206,1659342,1250,1,7.64,0,0.0,1,HERNANDEZ,Donas Azucar 4p 105g BIM 1250,2063 TEHUACAN MARINELA,PUEBLA
2270,8,1237,1,1283,2424281,1309,1,6.76,0,0.0,1,TIENDA LA ILUSION,Bimbunuelos 4p 66g BIM 1309,2063 TEHUACAN MARINELA,PUEBLA
2271,5,1237,1,1265,2473029,1109,1,15.01,0,0.0,1,FLOR,Pan Blanco Chico 360g BIM 1109,2063 TEHUACAN MARINELA,PUEBLA
2272,6,1237,1,1203,276223,1109,1,15.01,0,0.0,1,CORREA,Pan Blanco Chico 360g BIM 1109,2063 TEHUACAN MARINELA,PUEBLA
2273,7,1237,1,1004,2071444,1109,2,30.02,0,0.0,2,GUILLE,Pan Blanco Chico 360g BIM 1109,2063 TEHUACAN MARINELA,PUEBLA
2274,9,1237,1,1272,1696371,1109,1,15.01,0,0.0,1,GUADALUPANA,Pan Blanco Chico 360g BIM 1109,2063 TEHUACAN MARINELA,PUEBLA
2275,4,1237,1,1279,1673446,1278,18,81.0,0,0.0,18,SANTOS,Nito 1p 62g BIM 1278,2063 TEHUACAN MARINELA,PUEBLA
2276,7,1237,1,1270,169642,1278,14,63.0,0,0.0,14,FERNANDO SAAVEDRA PALACIOS,Nito 1p 62g BIM 1278,2063 TEHUACAN MARINELA,PUEBLA
2277,4,1237,1,1274,748085,1216,2,16.76,0,0.0,2,DON MARCELO,Roles Glass 2p 135g BIM 1216,2063 TEHUACAN MARINELA,PUEBLA
